16114,"Даже Израиль, наш ближайший аналог, находится в менее специфической ситуации: арабы не претендуют на еврейскую идентификацию, историю и статус «единого народа» с евреями, хотя претендуют на территорию и столицу. "
16115,Для уникальной ситуации необходимы уникальные решения.
16116,"Попытка модернизировать Украину по вестфальскому образцу: один этнос, один язык, одна вера, приведёт в среднесрочной перспективе к утрате территории Украины примерно по Днепру. "
16117,"Если кто-то думает, что Россия на этом успокоится и даст спокойно существовать огрызку на Правобережье, то он сильно ошибается."
16118,"Только вот всерьёз противостоять России для этого огрызка, потерявшего основные промышленные центры и выход к морю, будет уже практически непосильной задачей."
16119,4. С точки зрения коллективной и индивидуальной психологии.
16120,"Все более распространяется мнение, что стигматизация русского - это проявление доминанты украинского. "
16121,"Однако, потребность доминировать есть ни что иное, как выражение глубокой закомплексованности и подсознательного восприятия себя, как жертвы."
16122,"Стигматизация русскоязычных - это поощрение социальной шизофрении, теперь уже на политическом уровне."
16123,"Ближайший пример:
       "
16124,"
"
16125,- Поміркували з Антіном Борковським над центральним питанням сьогодення.)
16126,"
       "
16127,"
​​"
16128, по поводу МакДональдс-срача. 
16129,"1. Тысячи книг и своевременные переводы на украинский текстов и видео заведутся сами собой, от того, что Макдональдсу подякували. "
16130,"На новый том «Європейського словника філософії» денег собрать еле-еле, но каву зато зашли, купили. "
16131,"2. А пока отрежем доступ к 300 млн. носителей и горам литературы, фильмов, игр и профобучения, переключим на куцые горы ресурса на украинском, шоб пишатися."
16132,Все выучим английский.
16133,"Стройными рядами. Моем бурштын, учим, получаем доступ к мировой сокровищнице."
16134,Кто лес вывозит - скидки на курсы Intermediate.
16135,"3. Вторую по мощности войсковую группировку, оставшуюся от проклятого совка, в офшоры слили пацаки."
16136,"Справжні українці, озброєні мовою, покупали танки с 91 года за свои."
16137,"Всем колхозом, так и подписывали."
16138,4. Рейтинг стране между Молдовой и Албанией устроили - узкочелюстные.
16139,"Ті, хто обірає у МакДональдсі українську, за эти тридцать лет построили двадцать космодромов и выбили Китай с африканского рынка."
16140,"5. Полтора миллиона гастарбайтеров в России, половина из которых - с Западной Украины, давят московского гада прямо в логове, гордо несут знамя, открывают украинские школы и библиотеки в Урюпинске и Перми. "
16141,"6. Скакуны и дякули вокруг Макдональдса, гастарбайтеры на акциях застройщиков, дуделки на уличных акциях и мовосрачи, сидящие в ментально любимом экзиле, узорах вышиванки и правилах правописания «етеру», вместе с  Порошенко, выполнившим все их хотелки - от улицы Бандеры до «Слава в Украине» в армии, проебали вместе с ним «криворожскому малороссу» и так и не поняли - почему нельзя посылать на хуй 50 % соотечественников и в какой реально стране они живут."
16142,"7. Борцы за язык, после 6-ти мобилизаций, проебавшие 20% ВВП и посадившие в парламент 25% пророссийского мусора. "
16143,"Уже и зелебоба со сватами зашла, и саакашвили с помощницами из РФ, и кивы скачут с новыми ГО-боксерами, но все нет. Ещё языка! "
16144,"Ведь мало квот и единственного державного, и что арестовичи на нем в армии документацию ведут и каждое второе интервью на нем дают."
16145,"8. Патриоты Украины, явно сообщающие, что «...хай Украіна скоротиться утричі, але щоб тільки без москворотих», и втайне мечтающие, чтобы Ненька наебнулась - шоб попасть, наконец, в долгожданный схрон от этой злой реальности, где все так сложно и так много любителей «С легким паром». "
16146,"9. Титаны и знатоки истории, мови, віри, дипломатии и Израиля, проебывающие Толику Шарию каждое информационное столкновение, и фапающие в комментариях, как они примусять Одессу и Донецк с Симферополем перейти на язык Божественного Кобзаря и не способные набрать на выборах 2 %. "
16147,"10. «Я приніс користь державі і не на фронті», набегающие на страницу москворотой консервы Арестовича, отобравшей у своих троих детей и отдавшей на фронт две квартиры, спонсирующей украиномовний продукт, отслужившей 12 лет в ВСУ, из них полтора - на войне, подготовившей 2500 человек на «Народном резервисте» весной 14-го, когда машины борців за мову тысячами стояли в Польшу, закидывавшей волонтерку на окружённый аэродром Краматорска, и связь в Красный Лиман, наработавшую на персональный кластер ботов на России, специально выучившей в свои сорок с лишним украинский, чтобы  создавать аналитику в видеопространстве на мове, и так далее, так далее, так далее. "
16148,"11. Безграмотные дятлы, неумеющие читать, на русском выписывающие комментарии за мову автору, который им отвечает на украинском, отыскивающие в тексте, где написано «моя позиция - единственный государственный язык - украинский», второй государственный русский и «...знищення української культури». "
16149,"12. Умы, за 29 лет не придумавшие ничего, чтобы сделать с крупнейшей диаспорой, кроме «вытеснить» или «ассимилировать» и критикующие проект «Русь-Украина». "
16150,"Ничего я не забыл, борцуны, не?.. )"
16151,"Если забыл, приидите ко мне ещё,  страждущие и обременённые, расскажите, как Родину любить. 😂
       "
16152,"
"
16153,- Простенький фильм «Кин-дза-дза»:
16154,"
       "
16155,"
"
16156,- Вчерашнее «Народное интервью».
16157,С тайм-кодами:
16158,"
       "
16159,"
"
16160,- Есть две передовые в социальном отношении державы:
16161,- США и Украина.
16162,"У них black lives matter, у нас green clowns perform. "
16163,"У них так много лет издевались над загорелыми, у нас - над шельменко-денщиками, долбаными, хитрыми, сельскими рагулями."
16164,И вот - победа.
16165,"BLM крушат памятники Вашингтону и отменяют старую, добрую Америку, GCP - крушат старую, добрую Украину и здравый смысл."
16166,"Бородатые ветераны пиздят негров в Америке, бородатые ветераны пиздят шариковых в Житомире."
16167,"Но есть и дивный диссонанс, который стоит исследования."
16168,А именно:
16169,"- по логике вещей Порошенко, выступающий за старую добрую Украину, должен быть лучшим другом Трампа, выступающего за старую, добрую Америку."
16170,"Однако, Порошенко больше похож на лучшего друга Байдена, сокрушающего старую, добрую Америку, а Зеленский, наезжающий на дальнобойщиков - на лучшего друга Трампа, которого поддерживают дальнобойщики."
16171,"Дело в том, что современную Украину ковали демократы."
16172,Независимая Украина состоялась в их проекте мироустройства.
16173,"Джордж Буш старший, в своей речи, написанной Кондолизой Райс, слегка предостерегал нас от «...самоубийственного национализма» и звал к участию в обновлённом СССР, с бОльшей автономией и экономической свободой."
16174,Мир демократов немножко другой.
16175,Мир демократов - дефрагментирование цельностей и значимостей ради доминирования общего - ключи от которого у них в кармане.
16176,"Зеленский является абсолютным противником Трампа по ценностям, и ближайшим союзником - в деле крушения структурного наследия демократов."
16177, 
16178,Порошенко является союзником Трампа по ценностям и абсолютным противником - по структуре и происхождению своей экономической мощи и политического наследия.
16179,Противоречие структуры ценностей структуре политики и экономики - это не только столкновение в головах и биографии конкретных политических персонажей.
16180,"Это примета дня, знаки времени."
16181,Происходящее призвано разрушить три столпа послевоенного мира:
16182,"- экономическую стабильность,"
16183,"- безопасность,"
16184,- индивидуализм.
16185,"Подрыв идёт в обратном порядке: общественные противоречия подрывают безопасность, отсутствие безопасности - экономическую стабильность. "
16186,"Байден, Трамп, Порошенко, Зеленский обнаружили себя в интересном положении:"
16187,"- то, что сделало их знаменитыми и богатыми, состоятельными на свой лад, начало противоречить их предпочтением, ценностям и картине мира, у каждого по-своему. "
16188,"Новость в том, что так будет у нас у всех."
16189,"Проблема не в том, что консерваторы противостоят ультра-троцкистам и каждый «...прав по-своему». "
16190,"Проблема в том, что каждый обнаружит, что его трудовая биография, достижения, ипотека, машина и кредиты, положение в обществе, являются неотъемлемой частью того, что он ненавидит и не воспринимает - хотя бы частично. "
16191,И наборот: 
16192,"- все, что он считает дорогим, важным и стоящим, не может быть заявлено и проявлено без того, чтобы не спровоцировать тяжёлый политический и/или экономический конфликт - на своём уровне. "
16193,"Зеленский в обращении к дальнобойщикам пытается демонстрировать спокойствие и доминирование, причинами которых является потеря контроля и страх. "
16194,И как вы думаете - какой выход из этого противоречия:
16195,- является конструктивным?
16196,- похож на реальный?
16197,- будет перспективным?
16198,Ценности сокрушат экономику и политику или политика и экономика - ценности?
16199,"У меня есть ответ, но я вам его пока не скажу.)
       "
16200,"
"
16201,"- Поговорили с Владимиром Кулачком о бурных событиях в мире (США и России) , способных повлиять на ситуацию в Украине: "
16202,"
       "
16203,"
"
16204,- 33 % украинцев сожалеют о распаде СССР - КМИС. 
16205,А ещё Путин произнёс страшную речь. 
16206,"Комментаторы, комментируя, выдали комментарий, что эти результаты - целиком на совести старперов, а молодёжь то у нас ого-го!. "
16207,"Небольшое неудобство доставляет тот факт, что более 15 % молодёжи тоже сожалеет, а 32 (!) не определилась с ответом."
16208,"Все, кто знают, что такое «неопределившаяся целевая аудитория», знают, что ее захват - вопрос времени. "
16209,"Так что старперы, конечно, виноваты, сволочи, но от этого потребность смотреть на вещи ширше, меньше не становится."
16210,А то пролетим-с:
16211,"- молодые комсомольцы, от Шария ли, от кого-то ещё, выгребут ЦА по всем возрастам. "
16212,—-
16213,"Дело в том, что главная тоска в мире, это тоска по альтернативе."
16214,"Причём, это настолько глубокая потребность, что люди готовы закрывать глаза и мириться с чем угодно, лишь бы была альтернатива. "
16215,"Хоть где-то, хоть как-то."
16216,"Поэтому, СССР, который был мощнейшей, онтологической (!) альтернативой западному либерализму, и скармливать не надо."
16217,"Люди, жаждущие альтернативы двуличию, ещё и воевать за него пойдут, за новый СССР, марксизм и счастье трудового народа."
16218,И вас удивит - сколько их будет и сколько среди них будет молодых. 
16219,Как сегодня на Западе.
16220,"Потому, как на примитивном пропагандистском лубке далеко не уехать: "
16221,- сравните по весу и по представленности бренды Бандеры и Маркса.
16222,"Не начнём говорить правду самим себе, избегая двойной и тройной морали/стандартов, Путину и делать ничего особенно не придётся."
16223,Хотя сама мировая ситуация намного сложнее:
16224,"- запрос на альтернативу, сегодня старше всей мифологии: и западной, и советской."
16225,"
       "
16226,"
"
16227,- Поговорили з Ларисою Волошиною про ймовірність відкритої агресії Росії проти України:
16228,- де?
16229,- коли?
16230,- на яких умовах?
16231,- що буде?
16232,"
       "
16233,"
"
16234,"- Все, что Вы хотели знать о Владимире Омеляне, но ленились спросить."
16235,"Посмотрите на живого человека, со своей семейной историей, планами, опасениями и надеждами."
16236,"Тут и про «...американских детей», и про гиперлуп, и про транспортную стратегию 2030, и про попытки уголовного преследования. "
16237,"
       "
16238,"
"
16239,"⁃ Священная рана разума состоит в том, что он выгорает без высших целей."
16240,"Священная рана человечества в том, что мы - бессмертные существа, которые умрут."
16241,И мы вынуждены выбирать: работать на бессмертную часть нашей натуры или на ныне живущую?
16242,"Личность не может не накладывать порядок на хаос окружающего мира, отыскивая в нем повторяемость, системы, законы, проявляя таким образом своё творческое, организующее начало."
16243,Иначе - распад. 
16244,"Личность вынуждена абсорбировать внутренние впечатления, организовывая их в смыслы: художественные, исторические, философские. "
16245,"Привнесение логического и эстетического порядка внутрь и вовне - это, как верили древние греки и Николай Бердяев, и есть совместная работа с богами, по превращению хаоса (неупорядоченного мира) в в космос (упорядоченный мир). "
16246,"«Кин-дза-дза», конечно, «...острая социально-политическая сатира», но во-первых, это сатира куда больше, чем на советский строй - это сатира на все человечество."
16247,"А во-вторых, эта «...сатира» поднимает вопросы, фундаментальные для всего нашего миропорядка."
16248,Каковыми и займёмся завтра. 
16249,Кю. 
16250,Описание и реквизиты под видео.
16251,Администратор: 
16252,"
       "
16253,"
"
16254,"- Завтра, 20.00 «Народное интервью» ( ФБ-live) на общегуманитарные темы: история, философия, религия, социология, психология.
       "
16255,"
"
16256,- Вчерашнее «Народное интервью. Философия» с тайм-кодами:
16257,"
       "
16258,"
"
16259,"- Напоминаю, что организационной частью стратегических учений (а именно такие сейчас проходят в РФ - «Кавказ-2020»), является призыв резервистов."
16260,"Срок призыва, скорее всего, указан в дополнительных приложениях. "
16261,"Там ещё много оргмобмероприятий проходит, в том числе, с участием местных властей."
16262,Могут ли эти мероприятия быть скрытой мобилизацией?
16263,Могут.
16264,Скрытная мобилизация может быть признаком подготовки к войне?
16265,Может.
16266,«Может» не означает «является».
16267,"У скрытой подготовки к войне множество дополнительных признаков, большинство из которых миру (и нам) предоставят сами российские граждане - через соцсети."
16268,Пока таких признаков не наблюдается.
16269,Выбор:
16270,"- поверить, что россияне вдруг стали гениями стратегической маскировки (особенно, низовые исполнители);"
16271,"- поверить, что не стали. "
16272,Выбирайте.)
16273,"З. Ы. А вот кучкование резервистов в условиях эпидемии коронавируса, это они хорошо придумали.
       "
16274,"
- У цю суботу буде важлива акція на підтримку Ріфмастера, Юлії Кузьменко та Яни Дугарь. "
16275,"Вже 200 днів, як без жодних доказів причетності до злочину, їх тримають у в'язниці (Яна на волі під заставою)."
16276,"
       "
16277,"
"
16278,- Два основных способа мышления человека: рациональный и метафорический.
16279,"Рациональное мышление - мышление математика, философа, ученого: строгое, последовательное, логичное."
16280,"Мышление метафорическое - мышление поэта, композитора, артиста."
16281,"Проблема в том, что наше подсознание куда больше артист, чем учёный."
16282,"Оно не хочет разговаривать с нами в виде последовательного, логичного дискурса (хотя его можно этому научить), а преимущественно забрасывает сознание снами, образами, ассоциациями и неопределёнными телесными реакциями."
16283,"Но, кроме сознания индивидуального человека, есть ещё коллективное бессознательное."
16284,"И оно сильно тем (в данном свете), что «народная мудрость», это фактически big data практического опыта большей суммы отдельных индивидуальностей."
16285,А на больших числах и закономерности видны лучше.
16286,"Так, специалисты-филологи и этнографы, насчитывают от 6 до 36 базовых сюжетов, имеющих схожую структуру во всех культурах народов Земли."
16287,"Случайно ли это? Конечно, нет. Человек, рождающийся на Земле, в определённой культуре, зависим от неё чуть более, чем тотально."
16288,"Фактически это выражается в том, что один или несколько этих сюжетов будут закодированы в глубинах его психики и человек подсознательно станет ориентироваться на него при выборе жизненной траектории, принятии решения, и главное - при совершении морального выбора в категориях «плохо-хорошо», «достойно-недостойно», «важно-неважно», а так же - эстетического «красиво-некрасиво»."
16289,"Словом, этот сюжет имеет недвусмысленное влияние на жизнь человеков, и лучше бы его знать и работать с ним, например, корректировать, сознательно."
16290,Как же понять такой сюжет?
16291,"К счастью, хотя инструкцию к пользованию собой, человеку не выдают, некоторые намеки все же имеются."
16292,"Например, в возрасте 8-10 лет (+/-), человеку частенько маячит той или иной сюжет, данный в форме любимой сказки, фильма, истории."
16293,"В сказке есть любимые и нелюбимые персонажи и первое открытие состоит в том, что далеко не всегда они совпадают с положительными и отрицательными."
16294,"Второе открытие обычно даётся гораздо труднее, и без помощи специалистов, сделать его трудно."
16295,"А заключается оно в том, что бОльшую часть нашей жизни мы ведём себя, как наш не-любимый персонаж, тот, которого мы терпеть не можем. "
16296,"Причины этого скрыты в глубине подсознания, но я их вам разъясню на семинаре, который состоится 11 июля, онлайн. "
16297,"Это один - из сугубо интерактивных семинаров, когда я беру участника и разбираю его сюжет прямо по месту."
16298,"В данном случае, я покажу вам дальнейшее развитие темы работы с глубинными сюжетами, а именно: "
16299,"- как синтезировать любимого и не-любимого персонажа в единую фигуру, объединяющую их сильные стороны в единый производственный комплекс - производства собственной судьбы и сделать ее своим образом-ориентиром. "
16300,"Приходите, оно того стОит:"
16301,———
16302,Регистрация для участия в онлайн семинаре: 
16303, 
16304,Задать дополнительные вопросы Вы можете администратору:
16305,Facebook: 
16306,Email: 
16307, 
16308,Телефон: 
16309,"
       "
16310,"
"
16311,"- Поговорили телефоном з 4 каналом, про те, чи дійсно Путін прагне (чи потребує) тепер маленької, успішної війни - на фоні власних внутрішніх та зовнішніх проблем?.."
16312,"
       "
16313,"
- Если бы я был Путиным, и мне нужно было бы вызвать существенный кризис в Украине, и подъем рейтинга в России, в заодно, получить воду для Крыма, то порядок моих действий мог бы быть таким:"
16314,"- начинаем стратегическое информационное и психологическое давление на Украину, сочетая медиа, агентов влияния, пророссийскую оппозицию и военную силу (военные учения, нарушения государственных границ Украины боевыми самолетами и кораблями, пуски/стрельбы опасными способами в направлении) с чётким мессиджем: «не будет воды - будет война», глядишь, украинское руководство сдастся и пустит воду. Период: июль-сентябрь;"
16315,"- кульминация давления - учения «Кавказ-2020» (сентябрь), с соответствующими «утечками» про подготовку к войне с Украиной и «...всесокрушающей мощи ВС РФ»;"
16316,- за пару недель до 3 ноября (день президентских выборов в США) - ультиматум военно-политическому руководству Украины и войскам на местах - пропустить подразделения ВС РФ
16317,"из Крыма до работающей части канала (отсевающего шлюза), на условии: «...мы не стреляем и вы не стреляйте, мы идём спасти два миллиона человек от гуманитарной катастрофы, мы не хотим войны, а вооружённую силу используем только для того, чтобы обеспечить охрану подачи воды от украинских праворадикалов»."
16318,Вот тут-то бы и началось:
16319,"1. Наше руководство не решилось открыть огонь: россияне получили воду + масштабные протесты в Украине, жесточайший внутриполитический кризис - отличные условия для расширения агрессии,"
16320,"2. Украина открыла огонь по россиянам, пытающимся «мирно» пройти к шлюзу: «...преступное украинское руководство первое начало войну, а мы всего лишь хотели спасти два миллиона человек. Теперь не обессудьте»."
16321,Первый пункт уже выполняется:
16322,- идёт информационное давление плюс угроза военной силой.
16323,——
16324,"Другое дело, что современная Россия устроена так, что, если Путин не захочет войны, то крымчане будут мужественно улыбаться в камеры «Первого канала» и доказывать, что вода есть, а если ее и нет, то это ничего, можем и без воды, зачем нам вода, всегда были без воды."
16325,"А если захочет, то будь Крым переполнен водою, повод всегда найдётся."
16326,Решение будет принято одним человеком - Путиным.
16327,"И меня здесь не так беспокоит тема воды, сколько тема стратегического тупика, в котором находится Путин: Россия исчерпывает поступательный порыв:"
16328,"- проблемы с рынком газа и нефти,"
16329,"- поражение в Ливии, "
16330,"- экономический кризис и тяжёлое прохождение эпидемии ковид -19 в РФ,"
16331,"- необходимость поквитаться с российской оппозицией, в том числе, внутрикремлевской, за то, что не дали стать царем (главой Госсовета) и избавиться от разрушающей операционной текучки, а оставили президентом,"
16332,- беларусский кризис.
16333,"Я не знаю, бросится ли Путин?.."
16334,"1. Но я точно знаю, что соблазн для него сегодня крайне велик, потому, что двадцать лет правления научили его: рейтинг (а, значит, и возможности) наиболее существенны в ситуациях инициированной войны: Чечня, Грузия, Украина, Сирия. "
16335,"Переформатировать Россию, докрутить внутреннюю революцию элит, все это намного удобнее делать в состоянии внешней войны, получив высокую легитимность и качественно более сильные полномочия. "
16336,"Причём, атакована может быть не обязательно Украина или не только Украина."
16337,"Не меньшая, а может быть и большая опасность нависает над Беларусью."
16338,2. Российская армия не обладает решающим превосходством над нашей.
16339,"Обладает качественным и количественным, но не решающим."
16340,"Это означает, что успех ей не гарантирован, а учитывая некоторые обстоятельства (особые отношения Украины и НАТО, боевой опыт, накопленный ВСУ, патриотической подъем) вообще может и потерпеть неудачу."
16341,"При таком соотношении сил и условий, любая случайность, выпавшая одной из сторон, может привести к победе или поражению."
16342,"Это означает, что российским генералам, придётся составлять и реализовывать очень сложные планы:"
16343,"- комплексную воздушно-наземную наступательную операцию, с очень высокими требованиями ко взаимодействию, согласованности, решительности и точности действий. "
16344,"Проще говоря - воевать на пять с плюсом.
       "
16345,"
И не надо думать, что россиянам непременно нужно оккупировать и удерживать новую часть Украины.  "
16346,"В нынешних условиях, им вполне достаточно провести ограниченную операцию по принуждению к даче воды в Крым (если дело в воде), как условие нового мирного договора (какой-нибудь Минск-3), и вывести войска."
16347,Это вполне сойдёт за «...грандиозную победу» и ослабит уровень возможных санкций. 
16348,"Если, конечно, получится.)
       "
16349,"
"
16350,"- В своём неуемном желании посадить Порошенко, зелёные сосредоточили все мощности правопохоронных органов на поиске блох в его карьере. "
16351,"И вот - нашли: специальное оборудование для зенитных комплексов С-300, которое завозилось во времена президентства Порошенко, в рамках специальной операции, и с территории России."
16352,"Следователи ДБР, охуевшие от безнаказан...(пардон, Т9), похоже, превысившие полномочия, снимают с боевой техники критически важное оборудование, фактически разоружая два зенитно-ракетных полка дальнего действия - в условиях возросшего уровня военной опасности. "
16353,"Надо понимать, до чего нужно довести военных, чтобы они обратились для решения проблемы с иным государственным органом, в социальную сеть!.."
16354,Это управленческая катастрофа. 
16355,"При Зеленском происходит то, о чем я и многие другие предупреждали ещё год назад - распад государственности."
16356,"Кроме ситуативного разоружения двух полков, стоящих на боевом дежурстве (!), неуемные искатели грехов Порошенко, подвергли государство и конкретных людей ещё одной опасности - вскрытия уникальной схемы получения критически важного оборудования с территории противника."
16357,"Людей, которых необходимо награждать высшими государственными наградами, крупно рискующими лично, по милости ныне правящих идиотов, может взять ФСБ."
16358,И ещё - более остального. Уже по-настоящему страшное. 
16359,"Подобными действиями власть дезорганизует командиров и личный состав боевых подразделений, и подрывает готовность действовать решительно в критических ситуациях - а именно эти качества нужны для отражения агрессии, особенно, внезапной, как это бывает в боевой службе частей ПВО. "
16360,"Нельзя воевать успешно, думая о том, не заявится ли с инспекцией твоих решений и оборудования, очередное ДБР?.."
16361,Распад. 
16362,Ещё полгода назад многие задавились вопросом:
16363,"- как далеко готовы зайти зелёные, в своей провинциальной мстительности?.."
16364,Ответ подтверждён в очередной раз:
16365,- до разрушения государства и его обороноспособности - в критический момент военной опасности.
16366,И это ещё не все.
16367,"Данное пришествие нехорошо пахнет  действиями по прямым указаниям кураторов из Москвы, хотя рядовые исполнители могли этого и не понимать (а силу тупости и/или подлости). "
16368,Будет хуже.
16369,"Ну как, 73?"
16370,"- Дали порулить самолётом хорошим парням-неолигархам?..
       "
16371,"
- То, что командование двух зенитных бригад безропотно отдаёт гражданским лицам (ДБР) критически важные элементы боевой техники, иначе нежели ужасом и развалом назвать нельзя."
16372,Но с чем связан этот ужас и развал?
16373,"Командиры видят, что ДБР давно превратилось в ВЧК, структуру, которую используют для расправы."
16374,"И если ДБР по беспределу преследует пятого президента Порошенко, и это прямо поощряет высшее руководство страны - то, что сделают со мной - думает командир бригады и решает не связываться с уставом - себе дороже."
16375,"Дело в том, что система отношений внутри силовых государственных органов Украины более-менее стала меняться только при Порошенко."
16376,"При Зеленском маятник пошёл в обратную сторону, возрождая худшие советские традиции - сталинского периода."
16377,"Да, командир, мог и должен был проложить прибывших мордой в пол, до прибытия ВСП и военной прокуратурой, и, конечно, никакое постановление гражданского суда, не может служить основанием для изъятия боевой техники, без соответствующей экспертизы военной прокуратуры. "
